StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,125
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,664
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,837
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,674
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,454
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,334
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,344
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,90
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,53
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,490
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,545
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,601
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,351
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,322
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,80
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,,MAW,B10,677
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,,MAW,B10,800
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,,MAW,B10,646
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,,MAW,B10,318
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,,MAW,B10,30
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,,MAW,B10,3
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,,MAW,B10,1
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,,MAW,B10,1
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,,MAW,B10,1
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,,MAW,B10,1
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,,MAW,B10,2
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,,MAW,B10,2
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,,MAW,B10,3
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,,MAW,B10,253
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,,MAW,B10,142
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,,MAW,B10,2
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,,MAW,B10,2
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,,MAW,B10,3
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,,MAW,B10,3
