StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-02-17T23:00+00:00Z,2022-02-18T00:00+00:00Z,10YIT-GRTN-----B,MAW,B19,4101
2022-02-18T00:00+00:00Z,2022-02-18T01:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3989
2022-02-18T01:00+00:00Z,2022-02-18T02:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3787
2022-02-18T02:00+00:00Z,2022-02-18T03:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3470
2022-02-18T03:00+00:00Z,2022-02-18T04:00+00:00Z,10YIT-GRTN-----B,MAW,B19,2676
2022-02-18T04:00+00:00Z,2022-02-18T05:00+00:00Z,10YIT-GRTN-----B,MAW,B19,2203
2022-02-18T05:00+00:00Z,2022-02-18T06:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1922
2022-02-18T06:00+00:00Z,2022-02-18T07:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1736
2022-02-18T07:00+00:00Z,2022-02-18T08:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1302
2022-02-18T08:00+00:00Z,2022-02-18T09:00+00:00Z,10YIT-GRTN-----B,MAW,B19,968
2022-02-18T09:00+00:00Z,2022-02-18T10:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1026
2022-02-18T10:00+00:00Z,2022-02-18T11:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1180
2022-02-18T11:00+00:00Z,2022-02-18T12:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1154
2022-02-18T12:00+00:00Z,2022-02-18T13:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1136
2022-02-18T13:00+00:00Z,2022-02-18T14:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1619
2022-02-18T14:00+00:00Z,2022-02-18T15:00+00:00Z,10YIT-GRTN-----B,MAW,B19,2195
2022-02-18T15:00+00:00Z,2022-02-18T16:00+00:00Z,10YIT-GRTN-----B,MAW,B19,2671
2022-02-18T16:00+00:00Z,2022-02-18T17:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3192
2022-02-18T17:00+00:00Z,2022-02-18T18:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3383
2022-02-18T18:00+00:00Z,2022-02-18T19:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3327
2022-02-18T19:00+00:00Z,2022-02-18T20:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3524
2022-02-18T20:00+00:00Z,2022-02-18T21:00+00:00Z,10YIT-GRTN-----B,MAW,B19,3987
2022-02-18T21:00+00:00Z,2022-02-18T22:00+00:00Z,10YIT-GRTN-----B,MAW,B19,4281
2022-02-18T22:00+00:00Z,2022-02-18T23:00+00:00Z,10YIT-GRTN-----B,MAW,B19,4272
