StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-03-04T14:00+00:00Z,2022-03-04T14:15+00:00Z,10Y1001A1001A83F,MAW,B17,901
2022-03-04T14:15+00:00Z,2022-03-04T14:30+00:00Z,10Y1001A1001A83F,MAW,B17,899
2022-03-04T14:30+00:00Z,2022-03-04T14:45+00:00Z,10Y1001A1001A83F,MAW,B17,903
2022-03-04T14:45+00:00Z,2022-03-04T15:00+00:00Z,10Y1001A1001A83F,MAW,B17,891
2022-03-04T15:00+00:00Z,2022-03-04T15:15+00:00Z,10Y1001A1001A83F,MAW,B17,908
2022-03-04T15:15+00:00Z,2022-03-04T15:30+00:00Z,10Y1001A1001A83F,MAW,B17,907
2022-03-04T15:30+00:00Z,2022-03-04T15:45+00:00Z,10Y1001A1001A83F,MAW,B17,908
2022-03-04T15:45+00:00Z,2022-03-04T16:00+00:00Z,10Y1001A1001A83F,MAW,B17,896
2022-03-04T16:00+00:00Z,2022-03-04T16:15+00:00Z,10Y1001A1001A83F,MAW,B17,911
2022-03-04T16:15+00:00Z,2022-03-04T16:30+00:00Z,10Y1001A1001A83F,MAW,B17,909
2022-03-04T16:30+00:00Z,2022-03-04T16:45+00:00Z,10Y1001A1001A83F,MAW,B17,906
2022-03-04T16:45+00:00Z,2022-03-04T17:00+00:00Z,10Y1001A1001A83F,MAW,B17,916
2022-03-04T17:00+00:00Z,2022-03-04T17:15+00:00Z,10Y1001A1001A83F,MAW,B17,914
2022-03-04T17:15+00:00Z,2022-03-04T17:30+00:00Z,10Y1001A1001A83F,MAW,B17,912
2022-03-04T17:30+00:00Z,2022-03-04T17:45+00:00Z,10Y1001A1001A83F,MAW,B17,917
2022-03-04T17:45+00:00Z,2022-03-04T18:00+00:00Z,10Y1001A1001A83F,MAW,B17,919
2022-03-04T18:00+00:00Z,2022-03-04T18:15+00:00Z,10Y1001A1001A83F,MAW,B17,918
2022-03-04T18:15+00:00Z,2022-03-04T18:30+00:00Z,10Y1001A1001A83F,MAW,B17,914
2022-03-04T18:30+00:00Z,2022-03-04T18:45+00:00Z,10Y1001A1001A83F,MAW,B17,910
2022-03-04T18:45+00:00Z,2022-03-04T19:00+00:00Z,10Y1001A1001A83F,MAW,B17,911
2022-03-04T19:00+00:00Z,2022-03-04T19:15+00:00Z,10Y1001A1001A83F,MAW,B17,912
2022-03-04T19:15+00:00Z,2022-03-04T19:30+00:00Z,10Y1001A1001A83F,MAW,B17,910
2022-03-04T19:30+00:00Z,2022-03-04T19:45+00:00Z,10Y1001A1001A83F,MAW,B17,900
2022-03-04T19:45+00:00Z,2022-03-04T20:00+00:00Z,10Y1001A1001A83F,MAW,B17,904
2022-03-04T20:00+00:00Z,2022-03-04T20:15+00:00Z,10Y1001A1001A83F,MAW,B17,898
2022-03-04T20:15+00:00Z,2022-03-04T20:30+00:00Z,10Y1001A1001A83F,MAW,B17,901
2022-03-04T20:30+00:00Z,2022-03-04T20:45+00:00Z,10Y1001A1001A83F,MAW,B17,899
2022-03-04T20:45+00:00Z,2022-03-04T21:00+00:00Z,10Y1001A1001A83F,MAW,B17,896
2022-03-04T21:00+00:00Z,2022-03-04T21:15+00:00Z,10Y1001A1001A83F,MAW,B17,898
2022-03-04T21:15+00:00Z,2022-03-04T21:30+00:00Z,10Y1001A1001A83F,MAW,B17,899
2022-03-04T21:30+00:00Z,2022-03-04T21:45+00:00Z,10Y1001A1001A83F,MAW,B17,897
2022-03-04T21:45+00:00Z,2022-03-04T22:00+00:00Z,10Y1001A1001A83F,MAW,B17,904
2022-03-04T22:00+00:00Z,2022-03-04T22:15+00:00Z,10Y1001A1001A83F,MAW,B17,903
2022-03-04T22:15+00:00Z,2022-03-04T22:30+00:00Z,10Y1001A1001A83F,MAW,B17,903
2022-03-04T22:30+00:00Z,2022-03-04T22:45+00:00Z,10Y1001A1001A83F,MAW,B17,904
2022-03-04T22:45+00:00Z,2022-03-04T23:00+00:00Z,10Y1001A1001A83F,MAW,B17,907
2022-03-04T23:00+00:00Z,2022-03-04T23:15+00:00Z,10Y1001A1001A83F,MAW,B17,907
2022-03-04T23:15+00:00Z,2022-03-04T23:30+00:00Z,10Y1001A1001A83F,MAW,B17,909
2022-03-04T23:30+00:00Z,2022-03-04T23:45+00:00Z,10Y1001A1001A83F,MAW,B17,908
