StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-04-11T13:45+00:00Z,2022-04-11T14:00+00:00Z,10YHU-MAVIR----U,MAW,B02,307
2022-04-11T14:00+00:00Z,2022-04-11T14:15+00:00Z,10YHU-MAVIR----U,MAW,B02,313
2022-04-11T14:15+00:00Z,2022-04-11T14:30+00:00Z,10YHU-MAVIR----U,MAW,B02,313
2022-04-11T14:30+00:00Z,2022-04-11T14:45+00:00Z,10YHU-MAVIR----U,MAW,B02,310
2022-04-11T14:45+00:00Z,2022-04-11T15:00+00:00Z,10YHU-MAVIR----U,MAW,B02,292
2022-04-11T15:00+00:00Z,2022-04-11T15:15+00:00Z,10YHU-MAVIR----U,MAW,B02,303
2022-04-11T15:15+00:00Z,2022-04-11T15:30+00:00Z,10YHU-MAVIR----U,MAW,B02,305
2022-04-11T15:30+00:00Z,2022-04-11T15:45+00:00Z,10YHU-MAVIR----U,MAW,B02,303
2022-04-11T15:45+00:00Z,2022-04-11T16:00+00:00Z,10YHU-MAVIR----U,MAW,B02,300
2022-04-11T16:00+00:00Z,2022-04-11T16:15+00:00Z,10YHU-MAVIR----U,MAW,B02,305
2022-04-11T16:15+00:00Z,2022-04-11T16:30+00:00Z,10YHU-MAVIR----U,MAW,B02,308
2022-04-11T16:30+00:00Z,2022-04-11T16:45+00:00Z,10YHU-MAVIR----U,MAW,B02,307
2022-04-11T16:45+00:00Z,2022-04-11T17:00+00:00Z,10YHU-MAVIR----U,MAW,B02,297
2022-04-11T17:00+00:00Z,2022-04-11T17:15+00:00Z,10YHU-MAVIR----U,MAW,B02,299
2022-04-11T17:15+00:00Z,2022-04-11T17:30+00:00Z,10YHU-MAVIR----U,MAW,B02,300
2022-04-11T17:30+00:00Z,2022-04-11T17:45+00:00Z,10YHU-MAVIR----U,MAW,B02,303
2022-04-11T17:45+00:00Z,2022-04-11T18:00+00:00Z,10YHU-MAVIR----U,MAW,B02,305
2022-04-11T18:00+00:00Z,2022-04-11T18:15+00:00Z,10YHU-MAVIR----U,MAW,B02,302
2022-04-11T18:15+00:00Z,2022-04-11T18:30+00:00Z,10YHU-MAVIR----U,MAW,B02,302
2022-04-11T18:30+00:00Z,2022-04-11T18:45+00:00Z,10YHU-MAVIR----U,MAW,B02,298
2022-04-11T18:45+00:00Z,2022-04-11T19:00+00:00Z,10YHU-MAVIR----U,MAW,B02,304
2022-04-11T19:00+00:00Z,2022-04-11T19:15+00:00Z,10YHU-MAVIR----U,MAW,B02,302
2022-04-11T19:15+00:00Z,2022-04-11T19:30+00:00Z,10YHU-MAVIR----U,MAW,B02,298
2022-04-11T19:30+00:00Z,2022-04-11T19:45+00:00Z,10YHU-MAVIR----U,MAW,B02,298
2022-04-11T19:45+00:00Z,2022-04-11T20:00+00:00Z,10YHU-MAVIR----U,MAW,B02,318
2022-04-11T20:00+00:00Z,2022-04-11T20:15+00:00Z,10YHU-MAVIR----U,MAW,B02,352
2022-04-11T20:15+00:00Z,2022-04-11T20:30+00:00Z,10YHU-MAVIR----U,MAW,B02,350
2022-04-11T20:30+00:00Z,2022-04-11T20:45+00:00Z,10YHU-MAVIR----U,MAW,B02,355
2022-04-11T20:45+00:00Z,2022-04-11T21:00+00:00Z,10YHU-MAVIR----U,MAW,B02,354
2022-04-11T21:00+00:00Z,2022-04-11T21:15+00:00Z,10YHU-MAVIR----U,MAW,B02,354
2022-04-11T21:15+00:00Z,2022-04-11T21:30+00:00Z,10YHU-MAVIR----U,MAW,B02,350
2022-04-11T21:30+00:00Z,2022-04-11T21:45+00:00Z,10YHU-MAVIR----U,MAW,B02,339
2022-04-11T21:45+00:00Z,2022-04-11T22:00+00:00Z,10YHU-MAVIR----U,MAW,B02,337
2022-04-11T22:00+00:00Z,2022-04-11T22:15+00:00Z,10YHU-MAVIR----U,MAW,B02,346
2022-04-11T22:15+00:00Z,2022-04-11T22:30+00:00Z,10YHU-MAVIR----U,MAW,B02,326
2022-04-11T22:30+00:00Z,2022-04-11T22:45+00:00Z,10YHU-MAVIR----U,MAW,B02,324
2022-04-11T22:45+00:00Z,2022-04-11T23:00+00:00Z,10YHU-MAVIR----U,MAW,B02,349
2022-04-11T23:00+00:00Z,2022-04-11T23:15+00:00Z,10YHU-MAVIR----U,MAW,B02,354
2022-04-11T23:15+00:00Z,2022-04-11T23:30+00:00Z,10YHU-MAVIR----U,MAW,B02,335
2022-04-11T23:30+00:00Z,2022-04-11T23:45+00:00Z,10YHU-MAVIR----U,MAW,B02,334
