StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-02-12T00:30+00:00Z,2022-02-12T01:00+00:00Z,,MAW,B19,674
2022-02-12T01:00+00:00Z,2022-02-12T01:30+00:00Z,,MAW,B19,632
2022-02-12T01:30+00:00Z,2022-02-12T02:00+00:00Z,,MAW,B19,562
2022-02-12T02:00+00:00Z,2022-02-12T02:30+00:00Z,,MAW,B19,555
2022-02-12T02:30+00:00Z,2022-02-12T03:00+00:00Z,,MAW,B19,547
2022-02-12T03:00+00:00Z,2022-02-12T03:30+00:00Z,,MAW,B19,518
2022-02-12T03:30+00:00Z,2022-02-12T04:00+00:00Z,,MAW,B19,532
2022-02-12T04:00+00:00Z,2022-02-12T04:30+00:00Z,,MAW,B19,537
2022-02-12T04:30+00:00Z,2022-02-12T05:00+00:00Z,,MAW,B19,529
2022-02-12T05:00+00:00Z,2022-02-12T05:30+00:00Z,,MAW,B19,517
2022-02-12T05:30+00:00Z,2022-02-12T06:00+00:00Z,,MAW,B19,616
2022-02-12T06:00+00:00Z,2022-02-12T06:30+00:00Z,,MAW,B19,635
2022-02-12T06:30+00:00Z,2022-02-12T07:00+00:00Z,,MAW,B19,770
2022-02-12T07:00+00:00Z,2022-02-12T07:30+00:00Z,,MAW,B19,817
2022-02-12T07:30+00:00Z,2022-02-12T08:00+00:00Z,,MAW,B19,783
2022-02-12T08:00+00:00Z,2022-02-12T08:30+00:00Z,,MAW,B19,793
2022-02-12T08:30+00:00Z,2022-02-12T09:00+00:00Z,,MAW,B19,767
2022-02-12T09:00+00:00Z,2022-02-12T09:30+00:00Z,,MAW,B19,766
2022-02-12T09:30+00:00Z,2022-02-12T10:00+00:00Z,,MAW,B19,725
2022-02-12T10:00+00:00Z,2022-02-12T10:30+00:00Z,,MAW,B19,729
2022-02-12T10:30+00:00Z,2022-02-12T11:00+00:00Z,,MAW,B19,722
2022-02-12T11:00+00:00Z,2022-02-12T11:30+00:00Z,,MAW,B19,656
2022-02-12T11:30+00:00Z,2022-02-12T12:00+00:00Z,,MAW,B19,718
2022-02-12T12:00+00:00Z,2022-02-12T12:30+00:00Z,,MAW,B19,705
2022-02-12T12:30+00:00Z,2022-02-12T13:00+00:00Z,,MAW,B19,815
2022-02-12T13:00+00:00Z,2022-02-12T13:30+00:00Z,,MAW,B19,838
2022-02-12T13:30+00:00Z,2022-02-12T14:00+00:00Z,,MAW,B19,745
2022-02-12T14:00+00:00Z,2022-02-12T14:30+00:00Z,,MAW,B19,759
2022-02-12T14:30+00:00Z,2022-02-12T15:00+00:00Z,,MAW,B19,744
2022-02-12T15:00+00:00Z,2022-02-12T15:30+00:00Z,,MAW,B19,671
