StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-03-02T23:00+00:00Z,2022-03-03T00:00+00:00Z,10YIT-GRTN-----B,MAW,B09,643
2022-03-03T00:00+00:00Z,2022-03-03T01:00+00:00Z,10YIT-GRTN-----B,MAW,B09,639
2022-03-03T01:00+00:00Z,2022-03-03T02:00+00:00Z,10YIT-GRTN-----B,MAW,B09,638
2022-03-03T02:00+00:00Z,2022-03-03T03:00+00:00Z,10YIT-GRTN-----B,MAW,B09,638
2022-03-03T03:00+00:00Z,2022-03-03T04:00+00:00Z,10YIT-GRTN-----B,MAW,B09,639
2022-03-03T04:00+00:00Z,2022-03-03T05:00+00:00Z,10YIT-GRTN-----B,MAW,B09,637
2022-03-03T05:00+00:00Z,2022-03-03T06:00+00:00Z,10YIT-GRTN-----B,MAW,B09,638
2022-03-03T06:00+00:00Z,2022-03-03T07:00+00:00Z,10YIT-GRTN-----B,MAW,B09,637
2022-03-03T07:00+00:00Z,2022-03-03T08:00+00:00Z,10YIT-GRTN-----B,MAW,B09,637
2022-03-03T08:00+00:00Z,2022-03-03T09:00+00:00Z,10YIT-GRTN-----B,MAW,B09,632
2022-03-03T09:00+00:00Z,2022-03-03T10:00+00:00Z,10YIT-GRTN-----B,MAW,B09,600
2022-03-03T10:00+00:00Z,2022-03-03T11:00+00:00Z,10YIT-GRTN-----B,MAW,B09,603
2022-03-03T11:00+00:00Z,2022-03-03T12:00+00:00Z,10YIT-GRTN-----B,MAW,B09,615
2022-03-03T12:00+00:00Z,2022-03-03T13:00+00:00Z,10YIT-GRTN-----B,MAW,B09,633
2022-03-03T13:00+00:00Z,2022-03-03T14:00+00:00Z,10YIT-GRTN-----B,MAW,B09,635
2022-03-03T14:00+00:00Z,2022-03-03T15:00+00:00Z,10YIT-GRTN-----B,MAW,B09,638
2022-03-03T15:00+00:00Z,2022-03-03T16:00+00:00Z,10YIT-GRTN-----B,MAW,B09,638
2022-03-03T16:00+00:00Z,2022-03-03T17:00+00:00Z,10YIT-GRTN-----B,MAW,B09,638
2022-03-03T17:00+00:00Z,2022-03-03T18:00+00:00Z,10YIT-GRTN-----B,MAW,B09,640
2022-03-03T18:00+00:00Z,2022-03-03T19:00+00:00Z,10YIT-GRTN-----B,MAW,B09,639
2022-03-03T19:00+00:00Z,2022-03-03T20:00+00:00Z,10YIT-GRTN-----B,MAW,B09,640
2022-03-03T20:00+00:00Z,2022-03-03T21:00+00:00Z,10YIT-GRTN-----B,MAW,B09,641
2022-03-03T21:00+00:00Z,2022-03-03T22:00+00:00Z,10YIT-GRTN-----B,MAW,B09,641
2022-03-03T22:00+00:00Z,2022-03-03T23:00+00:00Z,10YIT-GRTN-----B,MAW,B09,641
