StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-02-24T23:00+00:00Z,2022-02-25T00:00+00:00Z,10YPL-AREA-----S,MAW,B04,1167
2022-02-25T00:00+00:00Z,2022-02-25T01:00+00:00Z,10YPL-AREA-----S,MAW,B04,1162
2022-02-25T01:00+00:00Z,2022-02-25T02:00+00:00Z,10YPL-AREA-----S,MAW,B04,1165
2022-02-25T02:00+00:00Z,2022-02-25T03:00+00:00Z,10YPL-AREA-----S,MAW,B04,1172
2022-02-25T03:00+00:00Z,2022-02-25T04:00+00:00Z,10YPL-AREA-----S,MAW,B04,1207
2022-02-25T04:00+00:00Z,2022-02-25T05:00+00:00Z,10YPL-AREA-----S,MAW,B04,1239
2022-02-25T05:00+00:00Z,2022-02-25T06:00+00:00Z,10YPL-AREA-----S,MAW,B04,1393
2022-02-25T06:00+00:00Z,2022-02-25T07:00+00:00Z,10YPL-AREA-----S,MAW,B04,1403
2022-02-25T07:00+00:00Z,2022-02-25T08:00+00:00Z,10YPL-AREA-----S,MAW,B04,1391
2022-02-25T08:00+00:00Z,2022-02-25T09:00+00:00Z,10YPL-AREA-----S,MAW,B04,1403
2022-02-25T09:00+00:00Z,2022-02-25T10:00+00:00Z,10YPL-AREA-----S,MAW,B04,1259
2022-02-25T10:00+00:00Z,2022-02-25T11:00+00:00Z,10YPL-AREA-----S,MAW,B04,1248
2022-02-25T11:00+00:00Z,2022-02-25T12:00+00:00Z,10YPL-AREA-----S,MAW,B04,1247
2022-02-25T12:00+00:00Z,2022-02-25T13:00+00:00Z,10YPL-AREA-----S,MAW,B04,1247
2022-02-25T13:00+00:00Z,2022-02-25T14:00+00:00Z,10YPL-AREA-----S,MAW,B04,1254
2022-02-25T14:00+00:00Z,2022-02-25T15:00+00:00Z,10YPL-AREA-----S,MAW,B04,1232
2022-02-25T15:00+00:00Z,2022-02-25T16:00+00:00Z,10YPL-AREA-----S,MAW,B04,1250
2022-02-25T16:00+00:00Z,2022-02-25T17:00+00:00Z,10YPL-AREA-----S,MAW,B04,1258
2022-02-25T17:00+00:00Z,2022-02-25T18:00+00:00Z,10YPL-AREA-----S,MAW,B04,1258
2022-02-25T18:00+00:00Z,2022-02-25T19:00+00:00Z,10YPL-AREA-----S,MAW,B04,1256
2022-02-25T19:00+00:00Z,2022-02-25T20:00+00:00Z,10YPL-AREA-----S,MAW,B04,1253
2022-02-25T20:00+00:00Z,2022-02-25T21:00+00:00Z,10YPL-AREA-----S,MAW,B04,1251
2022-02-25T21:00+00:00Z,2022-02-25T22:00+00:00Z,10YPL-AREA-----S,MAW,B04,1247
2022-02-25T22:00+00:00Z,2022-02-25T23:00+00:00Z,10YPL-AREA-----S,MAW,B04,1179
