StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-03-15T23:00+00:00Z,2022-03-16T00:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1890
2022-03-16T00:00+00:00Z,2022-03-16T01:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1978
2022-03-16T01:00+00:00Z,2022-03-16T02:00+00:00Z,10YIT-GRTN-----B,MAW,B19,2089
2022-03-16T02:00+00:00Z,2022-03-16T03:00+00:00Z,10YIT-GRTN-----B,MAW,B19,2177
2022-03-16T03:00+00:00Z,2022-03-16T04:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1907
2022-03-16T04:00+00:00Z,2022-03-16T05:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1853
2022-03-16T05:00+00:00Z,2022-03-16T06:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1886
2022-03-16T06:00+00:00Z,2022-03-16T07:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1738
2022-03-16T07:00+00:00Z,2022-03-16T08:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1635
2022-03-16T08:00+00:00Z,2022-03-16T09:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1540
2022-03-16T09:00+00:00Z,2022-03-16T10:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1359
2022-03-16T10:00+00:00Z,2022-03-16T11:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1312
2022-03-16T11:00+00:00Z,2022-03-16T12:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1286
2022-03-16T12:00+00:00Z,2022-03-16T13:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1271
2022-03-16T13:00+00:00Z,2022-03-16T14:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1353
2022-03-16T14:00+00:00Z,2022-03-16T15:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1426
2022-03-16T15:00+00:00Z,2022-03-16T16:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1399
2022-03-16T16:00+00:00Z,2022-03-16T17:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1311
2022-03-16T17:00+00:00Z,2022-03-16T18:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1193
2022-03-16T18:00+00:00Z,2022-03-16T19:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1265
2022-03-16T19:00+00:00Z,2022-03-16T20:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1340
2022-03-16T20:00+00:00Z,2022-03-16T21:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1378
2022-03-16T21:00+00:00Z,2022-03-16T22:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1457
2022-03-16T22:00+00:00Z,2022-03-16T23:00+00:00Z,10YIT-GRTN-----B,MAW,B19,1418
